2630.27   0.000668862
2703.96   0.000648969
2779.71   0.000629672
2857.59   0.000610952
2937.65   0.000592793
3019.95   0.000575178
3104.56   0.000558089
3191.54   0.000541511
3280.95   0.00052543
3372.87   0.000509829
3467.37   0.000494694
3564.51   0.000480012
3664.38   0.000465768
3767.04   0.00045195
3872.58   0.000438544
3981.07   0.000425539
4092.61   0.000412922
4207.27   0.000400681
4325.14   0.000388806
4446.31   0.000377285
4570.88   0.000366107
4698.94   0.000355263
4830.59   0.000344742
4965.92   0.000334534
5105.05   0.000324631
5248.07   0.000315023
5395.11   0.000305701
5546.26   0.000296656
5701.64   0.000287881
5861.38   0.000279366
6025.6   0.000271106
6194.41   0.000263091
6367.96   0.000255314
6546.36   0.000247769
6729.77   0.000240447
6918.31   0.000233344
7112.14   0.000226452
7311.39   0.000219764
7516.23   0.000213275
7726.81   0.000206979
7943.28   0.00020087
8165.82   0.000194942
8394.6   0.00018919
8629.79   0.000183609
8871.56   0.000178194
9120.11   0.000172939
9375.62   0.00016784
9638.29   0.000162892
9908.32   0.000158091
10185.9   0.000153432
10471.3   0.000148911
10764.7   0.000144524
11066.2   0.000140267
11376.3   0.000136137
11695   0.000132128
12022.6   0.000128238
12359.5   0.000124464
12705.7   0.000120801
13061.7   0.000117246
13427.6   0.000113797
13803.8   0.000110449
14190.6   0.000107201
14588.1   0.000104049
14996.8   0.00010099
15417   9.80208e-05
15848.9   9.51398e-05
16293   9.2344e-05
16749.4   8.96307e-05
17218.7   8.69976e-05
17701.1   8.44422e-05
18197   8.19623e-05
18706.8   7.95556e-05
19230.9   7.72199e-05
19769.7   7.49532e-05
20323.6   7.27533e-05
20893   7.06183e-05
21478.3   6.85463e-05
22080   6.65354e-05
22698.6   6.45838e-05
23334.6   6.26897e-05
23988.3   6.08514e-05
24660.4   5.90673e-05
25351.3   5.73358e-05
26061.5   5.56553e-05
26791.7   5.40242e-05
27542.3   5.24413e-05
28313.9   5.09049e-05
29107.2   4.94137e-05
29922.6   4.79665e-05
30761   4.65618e-05
31622.8   4.51985e-05
32508.7   4.38753e-05
33419.5   4.2591e-05
34355.8   4.13444e-05
35318.3   4.01345e-05
36307.8   3.89602e-05
37325   3.78205e-05
38370.7   3.67142e-05
39445.7   3.56404e-05
40550.9   3.45982e-05
41686.9   3.35866e-05
42854.9   3.26047e-05
44055.5   3.16516e-05
45289.8   3.07266e-05
46558.6   2.98286e-05
47863   2.89571e-05
49204   2.81111e-05
50582.5   2.729e-05
51999.6   2.64929e-05
53456.4   2.57193e-05
54954.1   2.49683e-05
56493.7   2.42393e-05
58076.4   2.35318e-05
59703.5   2.28449e-05
61376.2   2.21782e-05
63095.7   2.15311e-05
64863.4   2.09029e-05
66680.7   2.02931e-05
68548.8   1.97012e-05
70469.3   1.91266e-05
72443.6   1.85689e-05
74473.2   1.80275e-05
76559.7   1.75019e-05
78704.6   1.69917e-05
80909.6   1.64965e-05
83176.4   1.60157e-05
85506.7   1.55491e-05
87902.3   1.5096e-05
90364.9   1.46563e-05
92896.6   1.42294e-05
95499.3   1.3815e-05
98174.8   1.34127e-05
100925   1.30221e-05
103753   1.2643e-05
106660   1.2275e-05
109648   1.19177e-05
112720   1.15708e-05
115878   1.12341e-05
119124   1.09073e-05
122462   1.059e-05
125893   1.02819e-05
129420   9.98286e-06
133045   9.69254e-06
136773   9.4107e-06
140605   9.13708e-06
144544   8.87145e-06
148594   8.61358e-06
152757   8.36322e-06
157036   8.12018e-06
161436   7.88422e-06
165959   7.65515e-06
170608   7.43275e-06
175388   7.21684e-06
180302   7.00723e-06
185353   6.80373e-06
190546   6.60616e-06
195884   6.41435e-06
201372   6.22814e-06
207014   6.04734e-06
212814   5.87182e-06
218776   5.70141e-06
224905   5.53596e-06
231206   5.37533e-06
237684   5.21938e-06
244343   5.06797e-06
251189   4.92097e-06
258226   4.77824e-06
265461   4.63968e-06
272898   4.50514e-06
280543   4.37452e-06
288403   4.2477e-06
296483   4.12457e-06
304789   4.00503e-06
313329   3.88896e-06
322107   3.77626e-06
331131   3.66684e-06
340408   3.56061e-06
349945   3.45746e-06
359749   3.35731e-06
369828   3.26008e-06
380189   3.16566e-06
390841   3.074e-06
401791   2.98499e-06
413048   2.89857e-06
424620   2.81467e-06
436516   2.7332e-06
448745   2.65409e-06
461318   2.57728e-06
474242   2.50271e-06
487528   2.43029e-06
501187   2.35999e-06
515229   2.29172e-06
529663   2.22543e-06
544503   2.16107e-06
559758   2.09857e-06
575440   2.03789e-06
591562   1.97897e-06
608135   1.92175e-06
625173   1.8662e-06
642688   1.81226e-06
660693   1.75988e-06
679204   1.70902e-06
698232   1.65964e-06
717794   1.61168e-06
737904   1.56512e-06
758578   1.51991e-06
779830   1.476e-06
801678   1.43337e-06
824138   1.39198e-06
847227   1.35178e-06
870964   1.31275e-06
895365   1.27485e-06
920450   1.23804e-06
946237   1.20231e-06
972747   1.1676e-06
1e+06   1.1339e-06
